BugID,FI,NI,SI,RI,CC,ElapsedTime,CI,OE,OW,Priority
18379,0,0,28,19,8,8923.359340277777,8,53.0,1.0,2.0
18384,0,0,36,30,9,55.91908564814815,11,475.0,1.0,5.0
18395,0,0,15,15,6,8923.299479166666,8,914.0,6.0,2.0
18399,0,0,10,6,5,138.45321759259258,4,126.0,1.0,2.0
18408,9,0,36,25,10,8923.204027777778,15,1401.0,5.0,6.0
18439,0,0,10,10,5,8922.710277777778,6,67.0,2.0,2.0
18478,4,0,6,3,5,83.97594907407408,9,1146.0,4.0,2.0
18496,0,0,3,3,3,8922.462523148148,2,917.0,3.0,2.0
18501,0,0,45,37,10,8922.43880787037,21,1137.0,13.0,2.0
18508,9,0,36,34,10,539.0141666666667,13,765.0,5.0,2.0
18514,0,0,10,10,5,8922.377430555556,6,801.0,3.0,2.0
18520,0,0,1,1,2,8922.333101851851,1,220.0,2.0,2.0
18521,9,3,3,3,6,8922.322662037037,5,1317.0,1.0,2.0
18535,0,0,10,6,5,8922.16662037037,4,81.0,1.0,6.0
18585,0,0,6,6,4,8921.556701388889,4,129.0,1.0,2.0
18587,0,0,21,12,7,3393.871689814815,10,1462.0,4.0,2.0
18591,0,0,55,44,11,8921.53611111111,26,547.0,10.0,2.0
18602,0,0,15,15,6,8921.490613425925,7,639.0,3.0,4.0
18603,0,0,10,10,5,8921.47568287037,6,391.0,3.0,1.0
18613,42,3,91,59,17,643.7403356481482,31,1462.0,4.0,4.0
18631,0,0,10,6,5,143.87456018518515,11,1399.0,7.0,2.0
18638,8,0,28,12,9,7120.401354166666,16,83.0,5.0,2.0
18643,13,0,78,43,14,4178.69125,29,667.0,6.0,2.0
18644,16,1,28,16,10,8921.134745370371,18,532.0,4.0,2.0
18647,4,0,6,4,5,8920.981400462962,5,80.0,2.0,2.0
18679,10,0,45,37,11,75.1774537037037,17,1834.0,5.0,6.0
18706,6,0,15,9,7,8920.422465277778,9,330.0,4.0,2.0
18711,7,0,21,21,8,8920.410451388889,9,459.0,2.0,2.0
18717,0,0,6,6,4,8920.380196759259,3,110.0,1.0,2.0
18728,0,0,3,3,3,310.9104976851852,2,1143.0,7.0,4.0
18729,648,153,630,228,54,8920.34175925926,126,556.0,1.0,2.0
18732,306,153,136,67,35,9026.729016203704,66,0.0,5.0,3.0
18742,0,0,21,17,7,8920.299074074073,17,150.0,1.0,2.0
18745,5,0,10,10,6,8920.228379629629,5,50.0,0.0,5.0
18769,0,0,10,9,5,8919.746828703705,5,363.0,2.0,2.0
18770,5,0,10,10,6,8919.745243055555,5,535.0,1.0,2.0
18774,7,0,21,20,8,8919.67701388889,17,107.0,4.0,2.0
18798,12,0,66,50,13,236.9514583333333,54,260.0,8.0,5.0
18806,0,0,10,5,5,8919.092488425926,4,49.0,1.0,1.0
18815,3,0,3,3,4,8918.818333333333,7,77.0,5.0,4.0
18850,0,0,21,15,7,8917.859398148148,9,82.0,2.0,2.0
18858,0,0,1,1,2,8917.745659722223,1,165.0,5.0,2.0
18862,4,0,6,6,5,8917.649155092593,4,220.0,0.0,2.0
18867,0,0,15,13,6,8917.591331018519,8,91.0,1.0,2.0
18876,0,0,45,33,10,185.8524884259259,10,683.0,1.0,6.0
18877,20,1,45,37,12,8917.565694444444,19,236.0,3.0,4.0
18880,0,0,15,13,6,8917.548564814815,6,212.0,2.0,3.0
18897,15,3,10,8,8,200.1155208333333,13,3.0,3.0,2.0
18899,0,0,15,6,6,8917.459525462962,14,78.0,1.0,2.0
18932,0,0,28,24,8,629.8947106481481,7,683.0,1.0,2.0
18940,0,0,15,9,6,8917.272013888889,23,794.0,10.0,4.0
18965,0,0,10,10,5,8916.713101851852,4,68.0,1.0,2.0
18986,0,0,3,3,3,8916.521875,2,373.0,1.0,2.0
18995,2,0,1,1,3,8916.454108796297,2,10.0,1.0,5.0
18998,0,0,36,33,9,8916.4440625,15,738.0,4.0,2.0
19011,0,0,10,9,5,8916.356458333334,4,150.0,1.0,2.0
19024,4,0,6,5,5,8916.310289351852,6,304.0,6.0,2.0
19030,0,0,15,12,6,8916.285763888889,8,44.0,4.0,4.0
19064,0,0,21,16,7,8915.581435185186,18,321.0,1.0,2.0
19083,0,0,15,12,6,8915.500208333333,12,796.0,8.0,6.0
19097,0,0,6,6,4,8915.452546296296,3,126.0,4.0,2.0
19113,0,0,21,19,7,8915.414270833333,9,130.0,0.0,5.0
19114,18,0,153,121,19,8915.412199074073,44,81.0,3.0,5.0
19132,0,0,6,6,4,8915.332094907408,4,373.0,1.0,2.0
19135,0,0,6,6,4,8915.330023148148,3,372.0,2.0,2.0
19148,0,0,45,30,10,8915.280752314815,19,106.0,7.0,5.0
19166,0,0,28,23,8,8915.164652777778,14,550.0,7.0,5.0
19185,3,0,3,3,4,92.51354166666668,10,364.0,1.0,2.0
19191,6,0,15,9,7,8914.951967592593,16,498.0,3.0,1.0
19198,0,0,3,2,3,302.50631944444444,3,238.0,1.0,2.0
19212,0,0,21,12,7,608.2065277777778,11,361.0,4.0,2.0
19216,3,0,3,3,4,89.16666666666667,3,1838.0,1.0,6.0
19258,105,10,210,136,26,8914.478148148148,75,185.0,13.0,4.0
19259,10,0,45,18,11,8914.472662037037,13,2282.0,2.0,2.0
19290,0,0,6,6,4,8914.342106481481,4,1145.0,0.0,2.0
19306,4,0,6,6,5,8914.262777777778,5,381.0,1.0,3.0
19315,0,0,3,3,3,8914.06070601852,2,1317.0,1.0,5.0
19321,0,0,6,6,4,53.78917824074074,3,1404.0,2.0,5.0
19328,0,0,153,91,18,410.608275462963,41,907.0,14.0,2.0
19332,5,0,10,7,6,110.2638425925926,5,110.0,1.0,2.0
19357,0,0,6,6,4,8913.59037037037,4,371.0,3.0,2.0
19398,0,0,28,18,8,8913.466342592592,20,297.0,13.0,2.0
19446,16,0,120,82,17,969.531875,49,916.0,5.0,2.0
19459,0,0,6,3,4,8912.63357638889,3,7.0,9.0,2.0
19468,7,0,21,12,8,8912.401493055555,12,78.0,4.0,2.0
19492,0,0,10,8,5,8911.58662037037,4,104.0,1.0,2.0
19493,0,0,15,9,6,8.226770833333333,6,651.0,1.0,2.0
19496,0,0,15,14,6,8911.502465277777,7,650.0,2.0,2.0
19500,10,0,45,28,11,8911.443541666667,17,920.0,1.0,2.0
19554,13,0,78,53,14,8910.559976851851,24,123.0,0.0,2.0
19558,0,0,55,50,11,8910.55923611111,24,143.0,8.0,2.0
19559,0,0,15,7,6,147.03503472222224,13,992.0,8.0,4.0
19564,0,0,136,87,17,8910.555335648149,32,325.0,3.0,2.0
19571,0,0,3,3,3,8910.519189814815,6,738.0,4.0,2.0
19590,0,0,6,6,4,8910.382592592592,4,740.0,2.0,2.0
19600,0,0,36,32,9,8910.308576388888,21,1399.0,7.0,2.0
19620,0,0,15,14,6,8910.213356481481,8,47.0,1.0,2.0
19923,5,0,10,8,6,8909.619965277778,6,253.0,2.0,2.0
19931,0,0,45,33,10,8909.572013888888,25,50.0,0.0,2.0
19933,0,0,10,7,5,8909.554270833334,7,69.0,0.0,5.0
19942,0,0,10,5,5,8909.534305555555,7,391.0,3.0,2.0
19954,0,0,45,45,10,8909.483344907407,33,902.0,18.0,2.0
19955,0,0,15,15,6,8909.484050925927,10,554.0,3.0,5.0
19963,90,36,45,23,19,6053.746342592593,54,,0.0,2.0
19968,0,0,6,6,4,41.86671296296296,3,1405.0,1.0,2.0
19971,0,0,15,15,6,9.784131944444445,7,1148.0,2.0,2.0
19977,0,0,36,28,9,62.71332175925926,12,216.0,2.0,5.0
19984,0,0,3,2,3,5161.768969907407,3,253.0,2.0,2.0
20000,0,0,15,15,6,8909.240208333333,6,414.0,2.0,2.0
20006,0,0,6,6,4,8909.219074074073,3,87.0,1.0,2.0
20011,0,0,55,31,11,840.1641666666667,17,208.0,1.0,2.0
20014,0,0,15,14,6,840.1483217592593,12,799.0,7.0,2.0
20022,330,55,435,192,41,2233.4413310185187,135,2883.0,56.0,3.0
20046,0,0,45,34,10,8908.58287037037,11,545.0,2.0,2.0
20050,7,0,21,13,8,8908.54423611111,10,88.0,0.0,4.0
20051,0,0,36,31,9,621.0865046296296,11,649.0,3.0,2.0
20087,7,0,21,16,8,80.6348611111111,9,216.0,2.0,5.0
20161,11,0,55,46,12,8904.859212962963,21,81.0,3.0,6.0
20163,34,1,136,102,19,8904.745,47,213.0,5.0,2.0
20170,0,0,6,2,4,438.22795138888887,5,458.0,3.0,4.0
20181,0,0,3,1,3,407.1184837962963,3,372.0,2.0,2.0
20182,9,0,36,26,10,398.3871990740741,14,206.0,3.0,2.0
20185,100,10,190,80,25,157.60600694444443,78,414.0,6.0,5.0
20207,0,0,105,85,15,595.1320717592592,32,761.0,9.0,2.0
20213,4,1,1,1,4,20.99774305555556,5,1839.0,0.0,4.0
20219,0,0,6,5,4,8903.627349537037,3,321.0,1.0,2.0
20228,0,0,21,16,7,17.194861111111113,13,251.0,4.0,6.0
20229,0,0,6,5,4,8903.550381944444,6,252.0,3.0,2.0
20250,0,0,10,10,5,8903.4528125,5,640.0,2.0,2.0
20257,0,0,10,7,5,8903.408275462964,6,69.0,0.0,2.0
20259,0,0,10,9,5,8903.4059375,4,91.0,1.0,2.0
20267,8,0,28,24,9,8903.385104166666,13,321.0,1.0,2.0
20297,7,0,21,7,8,8903.24644675926,18,299.0,3.0,2.0
20298,0,0,91,67,14,330.8017476851852,35,678.0,6.0,2.0
20304,441,210,210,131,42,9578.756921296295,54,17.0,1.0,3.0
20309,2,0,1,1,3,42.62740740740741,2,1405.0,1.0,2.0
20310,0,0,15,10,6,8903.05519675926,5,208.0,1.0,2.0
20313,0,0,6,3,4,35.50895833333333,3,373.0,1.0,6.0
20315,0,0,55,37,11,52.58087962962963,58,1116.0,34.0,4.0
20349,0,0,10,10,5,8902.570543981481,5,1043.0,1.0,2.0
20367,0,0,15,15,6,8902.490358796296,8,236.0,3.0,2.0
20379,0,0,15,11,6,76.88552083333333,7,649.0,3.0,5.0
20396,0,0,3,1,3,138.82993055555556,5,996.0,4.0,4.0
20449,0,0,6,6,4,8902.076527777777,5,739.0,3.0,2.0
20456,6,0,15,15,7,8901.764212962962,8,1147.0,3.0,5.0
20459,4,0,6,6,5,219.1715162037037,7,1146.0,4.0,2.0
20461,3,0,3,3,4,8901.728310185184,4,87.0,1.0,3.0
20726,3,0,3,3,4,8901.697650462964,5,118.0,2.0,2.0
20504,0,0,10,10,5,5.039722222222222,4,419.0,1.0,6.0
20506,0,0,10,10,5,6745.527928240741,7,800.0,4.0,2.0
20513,0,0,6,5,4,8901.45917824074,4,128.0,2.0,2.0
20524,0,0,15,14,6,8901.41650462963,8,364.0,6.0,4.0
20533,0,0,28,26,8,8901.362164351853,17,475.0,1.0,2.0
20584,0,0,10,10,5,8900.630891203704,4,367.0,3.0,4.0
20595,3,0,3,3,4,294.0143865740741,3,1149.0,1.0,2.0
20618,3913,4095,903,304,134,8077.814224537037,310,,0.0,4.0
20634,0,0,28,21,8,8900.395729166667,28,1035.0,9.0,2.0
20650,0,0,21,21,7,8900.344965277778,9,118.0,2.0,2.0
20654,0,0,6,6,4,8900.330960648149,4,1143.0,2.0,2.0
20663,0,0,6,6,4,8900.247847222223,3,651.0,1.0,2.0
20674,0,0,15,13,6,8900.126898148148,7,1837.0,2.0,2.0
20637,0,0,15,14,6,8900.381111111112,12,209.0,5.0,2.0
20716,0,0,15,10,6,8899.607997685185,8,278.0,0.0,2.0
20741,0,0,6,6,4,180.8675,5,926.0,3.0,2.0
20754,0,0,15,9,6,8899.457974537037,12,68.0,6.0,3.0
20762,0,0,3,3,3,8899.389583333334,3,23.0,2.0,2.0
20785,0,0,3,3,3,2.667962962962963,3,1400.0,6.0,5.0
20795,0,0,10,9,5,8898.612037037037,4,1405.0,1.0,2.0
20797,7,0,21,19,8,8898.605532407408,18,215.0,3.0,5.0
20811,0,0,15,14,6,8898.49226851852,6,390.0,1.0,2.0
20814,0,0,21,21,7,8898.459918981482,7,218.0,2.0,2.0
20830,0,0,21,16,7,8870.366018518518,7,128.0,2.0,2.0
20833,0,0,6,6,4,8897.906006944444,10,81.0,7.0,2.0
20841,0,0,10,10,5,8897.613391203704,4,87.0,1.0,2.0
20843,28,1,91,56,16,6741.598020833333,29,264.0,4.0,5.0
20853,0,0,3,3,3,8897.474513888888,2,1404.0,2.0,6.0
20890,0,0,3,3,3,8896.609594907408,3,55.0,2.0,4.0
20891,0,0,66,52,12,8896.60886574074,24,556.0,1.0,2.0
20892,3,0,3,3,4,8896.608587962963,4,,0.0,2.0
20901,0,0,36,20,9,8896.578217592592,15,318.0,2.0,2.0
20982,0,0,10,8,5,8896.28087962963,11,455.0,6.0,2.0
21002,0,0,28,22,8,8896.091655092592,14,317.0,5.0,5.0
21004,0,0,6,4,4,8896.087685185184,3,84.0,0.0,2.0
21006,0,0,21,19,7,8896.074965277778,18,1396.0,10.0,5.0
20893,0,0,21,18,7,8896.605300925927,9,76.0,2.0,4.0
21010,6,1,3,3,5,8895.984085648148,4,278.0,0.0,2.0
21025,0,0,3,3,3,8895.626527777778,3,320.0,2.0,2.0
21033,0,0,3,3,3,36.11868055555556,2,1405.0,1.0,2.0
21064,0,0,6,6,4,8895.466666666667,5,1042.0,2.0,2.0
21071,0,0,3,3,3,0.0362962962962963,2,254.0,1.0,2.0
21095,0,0,78,59,13,8895.328101851852,26,57.0,2.0,2.0
21099,0,0,10,5,5,8895.306203703703,19,240.0,15.0,2.0
21113,0,0,1,1,2,13.17324074074074,1,56.0,0.0,2.0
21117,0,0,1,1,2,8895.2315625,1,94.0,3.0,6.0
21120,0,0,36,23,9,8895.220949074073,16,1035.0,9.0,2.0
21126,0,0,6,5,4,8867.574120370371,3,555.0,2.0,2.0
21133,0,0,10,9,5,8895.075787037036,5,545.0,2.0,2.0
21169,0,0,1,1,2,131.0421875,1,995.0,5.0,2.0
11259,0,0,1,1,2,8992.971215277777,2,92.0,0.0,2.0
21215,7,0,21,21,8,8894.378402777778,9,128.0,2.0,2.0
21216,0,0,21,18,7,606.9526388888889,7,650.0,2.0,2.0
21226,0,0,28,25,8,8894.342002314816,14,735.0,7.0,2.0
21236,0,0,36,23,9,8894.283298611112,16,290.0,0.0,2.0
21239,0,0,10,10,5,8894.275405092592,5,682.0,2.0,2.0
21268,0,0,10,10,5,173.52047453703705,8,1146.0,4.0,2.0
21276,3,0,3,3,4,4.879583333333334,6,641.0,1.0,4.0
21287,0,0,45,39,10,8893.564733796296,12,54.0,2.0,4.0
21291,3,0,3,1,4,8893.547233796296,3,15.0,1.0,4.0
21294,0,0,6,6,4,8893.538148148149,3,15.0,1.0,2.0
21296,280,45,378,195,38,8893.535300925925,91,137.0,1.0,4.0
21299,0,0,10,10,5,8893.529479166667,6,535.0,1.0,2.0
21313,14,1,21,17,9,8893.45212962963,16,367.0,7.0,2.0
21340,0,0,6,6,4,8893.356493055555,3,148.0,3.0,2.0
21344,336,91,276,160,38,3474.902175925926,141,1155.0,53.0,2.0
21355,6,1,3,3,5,8893.272488425926,5,9.0,12.0,2.0
21360,0,0,10,7,5,8893.230717592593,5,459.0,2.0,4.0
21371,11,0,55,27,12,899.4037384259259,14,650.0,2.0,2.0
21391,0,0,28,19,8,8892.57888888889,7,150.0,1.0,2.0
21397,16,1,28,26,10,8892.548148148147,11,388.0,3.0,5.0
21441,0,0,6,4,4,8892.399710648147,5,252.0,3.0,5.0
21459,0,0,45,35,10,6.007974537037037,12,403.0,4.0,6.0
21478,0,0,3,3,3,8892.272546296297,4,127.0,3.0,2.0
21480,0,0,3,1,3,67.21222222222222,3,1670.0,2.0,2.0
21502,6,0,15,8,7,192.32434027777776,6,652.0,0.0,2.0
21506,0,0,55,30,11,38.2034375,14,651.0,1.0,4.0
20872,0,0,1,1,2,8896.978402777779,1,328.0,6.0,2.0
21529,5,0,10,8,6,47.45783564814815,6,104.0,1.0,2.0
21540,5,0,10,10,6,8890.530706018519,9,804.0,2.0,4.0
21544,0,0,1,1,2,41.70934027777778,2,239.0,0.0,2.0
21545,0,0,21,13,7,288.09825231481483,10,366.0,4.0,3.0
21557,0,0,21,17,7,8890.309409722222,14,545.0,2.0,2.0
21561,0,0,15,13,6,8890.197083333333,14,40.0,4.0,3.0
21571,0,0,15,15,6,211.46884259259252,12,84.0,0.0,5.0
21582,0,0,28,24,8,8889.633912037038,10,572.0,1.0,2.0
21599,9,0,36,17,10,8889.523738425925,13,802.0,4.0,5.0
21610,0,0,28,28,8,8889.459641203704,18,568.0,5.0,2.0
21611,0,0,10,10,5,8889.457326388889,4,268.0,0.0,2.0
21618,0,0,6,3,4,8889.439652777777,6,1013.0,8.0,5.0
21621,2,0,1,1,3,8889.426921296295,2,20.0,1.0,2.0
21628,0,0,10,7,5,8889.403148148149,4,1138.0,7.0,6.0
21632,9,0,36,32,10,8889.386215277778,10,319.0,1.0,2.0
21643,0,0,10,7,5,8889.358148148149,8,142.0,5.0,4.0
21644,0,0,10,7,5,8889.349722222221,5,118.0,2.0,2.0
21648,0,0,45,30,10,8889.3384375,9,683.0,1.0,2.0
21668,0,0,3,3,3,211.83702546296297,3,650.0,2.0,5.0
21669,0,0,1,1,2,27.83430555555556,1,377.0,5.0,2.0
21671,0,0,15,15,6,8889.232939814814,8,23.0,2.0,2.0
21686,8,0,28,18,9,8889.01167824074,25,132.0,6.0,3.0
21694,0,0,3,2,3,8888.674016203704,2,78.0,1.0,2.0
21700,0,0,21,19,7,8888.636388888888,7,571.0,2.0,2.0
21708,0,0,6,5,4,8888.592013888889,4,129.0,1.0,2.0
21714,0,0,6,6,4,8888.545590277778,9,123.0,7.0,4.0
21723,0,0,28,23,8,8888.52207175926,10,802.0,4.0,6.0
21728,0,0,28,21,8,422.1185185185185,8,555.0,2.0,2.0
21731,0,0,15,7,6,950.1525810185184,10,1153.0,1.0,5.0
21744,0,0,21,21,7,8888.422210648148,15,82.0,2.0,2.0
21747,407,55,666,342,48,8888.40820601852,96,182.0,6.0,4.0
21748,0,0,1,1,2,84.50578703703704,1,147.0,1.0,2.0
21749,0,0,1,1,2,84.50623842592593,1,147.0,1.0,2.0
21756,0,0,10,10,5,8888.382395833334,4,88.0,0.0,4.0
21759,7,0,21,17,8,8888.363784722222,10,109.0,4.0,4.0
21760,5,0,10,5,6,8888.35886574074,5,1671.0,1.0,2.0
21762,1050,300,861,196,67,7981.535902777778,159,,0.0,2.0
21773,0,0,6,6,4,8888.290717592592,3,1402.0,4.0,2.0
21788,0,0,3,2,3,390.566724537037,2,168.0,2.0,2.0
21806,0,0,6,5,4,8887.593460648148,4,1380.0,2.0,2.0
21809,0,0,10,10,5,8887.572569444445,5,459.0,2.0,2.0
21838,0,0,15,15,6,8887.41517361111,10,48.0,2.0,4.0
21841,0,0,3,3,3,8887.396261574075,5,318.0,4.0,2.0
21854,0,0,45,40,10,8887.367835648149,15,681.0,3.0,4.0
21887,0,0,36,34,9,8887.21875,14,568.0,5.0,2.0
21888,0,0,6,6,4,8887.217627314814,4,111.0,2.0,3.0
21895,0,0,78,61,13,4.819282407407408,35,571.0,2.0,2.0
21898,0,0,3,3,3,8887.1640625,3,50.0,0.0,2.0
21900,2,0,1,1,3,8887.12457175926,4,85.0,3.0,2.0
21917,5,0,10,10,6,8886.781643518518,8,216.0,2.0,3.0
21921,0,0,21,18,7,8886.756331018518,8,24.0,0.0,2.0
21938,4,0,6,6,5,2098.789710648148,14,1832.0,7.0,2.0
21973,0,0,10,10,5,8886.449502314816,5,116.0,4.0,2.0
21990,11,0,55,32,12,598.9589467592592,17,21.0,4.0,2.0
22005,6,0,15,11,7,8886.312175925927,25,1139.0,6.0,5.0
22022,40,1,190,139,22,8886.017337962963,79,292.0,15.0,2.0
22023,0,0,6,6,4,154.24121527777777,4,652.0,0.0,4.0
22040,0,0,6,6,4,301.03814814814814,5,254.0,1.0,2.0
22057,0,0,10,9,5,8885.55119212963,4,1317.0,1.0,2.0
22065,0,0,3,3,3,8885.515798611112,2,915.0,5.0,2.0
22069,0,0,1,1,2,62.9290162037037,1,924.0,5.0,2.0
22083,0,0,10,10,5,8885.389421296297,4,741.0,1.0,2.0
22103,0,0,28,18,8,8885.146793981481,14,39.0,5.0,4.0
22106,6,0,15,11,7,279.6387962962963,7,459.0,2.0,2.0
22138,0,0,6,6,4,8884.230277777779,4,392.0,2.0,4.0
22139,0,0,1,1,2,23.73770833333333,1,380.0,2.0,2.0
22165,0,0,28,8,8,945.0481018518518,11,1153.0,1.0,2.0
22175,40,1,190,121,22,8883.040115740741,49,430.0,26.0,2.0
22183,1209,465,741,360,70,7933.932280092593,287,523.0,24.0,5.0
22184,36,1,153,81,20,344.2076388888889,25,917.0,4.0,2.0
22186,0,0,6,2,4,8882.77076388889,4,88.0,0.0,2.0
22192,0,0,10,7,5,8882.61462962963,4,14.0,0.0,5.0
22213,0,0,6,6,4,8882.486423611112,3,149.0,2.0,2.0
22221,0,0,15,12,6,5806.941712962963,7,681.0,3.0,4.0
22226,0,0,21,20,7,8882.415,7,326.0,2.0,2.0
22230,4,0,6,4,5,8350.029814814814,6,128.0,2.0,2.0
22250,0,0,15,11,6,8882.27929398148,6,571.0,2.0,5.0
22256,0,0,15,9,6,8882.162523148148,12,363.0,2.0,2.0
22281,0,0,3,3,3,8881.60087962963,4,221.0,3.0,2.0
22301,0,0,36,36,9,8881.489479166667,11,682.0,2.0,5.0
22304,0,0,6,4,4,8881.476747685185,4,1670.0,2.0,2.0
22305,0,0,6,6,4,8881.472349537036,3,1402.0,4.0,4.0
22308,0,0,6,6,4,8881.462523148148,4,308.0,2.0,6.0
22310,14,1,21,5,9,8881.460752314815,26,0.0,9.0,2.0
22320,6,0,15,12,7,162.09528935185185,8,1404.0,2.0,2.0
22321,0,0,10,10,5,8881.4071875,5,803.0,3.0,2.0
22342,16,0,120,81,17,8881.308599537037,21,98.0,1.0,2.0
22391,3,0,3,3,4,805.3477314814814,3,1838.0,1.0,2.0
22409,8,0,28,24,9,61.39350694444445,8,319.0,1.0,5.0
22446,4,0,6,5,5,278.2540509259259,6,768.0,2.0,3.0
22450,5,0,10,6,6,8880.588159722221,12,798.0,6.0,4.0
22472,0,0,55,42,11,8880.441226851852,14,651.0,1.0,5.0
22502,0,0,21,21,7,8880.276041666666,15,758.0,12.0,5.0
22508,0,0,36,33,9,8880.226435185185,18,112.0,8.0,2.0
22515,33,3,55,39,14,4594.542141203704,34,764.0,6.0,2.0
22516,4,0,6,6,5,8880.124293981482,4,391.0,0.0,4.0
22522,0,0,6,3,4,148.28552083333332,3,651.0,1.0,2.0
22529,465,105,465,290,46,1375.100219907407,92,412.0,4.0,2.0
22534,6,0,15,15,7,8879.739722222223,7,218.0,2.0,4.0
22537,0,0,15,11,6,8879.725752314815,14,416.0,4.0,2.0
22538,0,0,45,33,10,596.1253240740741,12,650.0,2.0,2.0
22552,8,1,6,5,6,8879.602349537037,9,82.0,0.0,6.0
22577,0,0,15,12,6,8879.52798611111,7,217.0,1.0,5.0
22598,0,0,1,1,2,53.95211805555556,1,1836.0,3.0,2.0
22635,0,0,10,10,5,8878.676898148147,6,117.0,3.0,2.0
22658,17,0,136,73,18,1154.3280671296295,39,382.0,9.0,2.0
22687,2304,1128,1128,422,96,7577.272581018518,282,280.0,3.0,2.0
22692,0,0,10,10,5,8876.165486111111,11,237.0,2.0,2.0
22708,10,0,45,37,11,8875.805,13,369.0,1.0,3.0
22710,24,1,66,53,14,8875.691354166667,34,371.0,7.0,2.0
22712,0,0,6,4,4,8875.67394675926,7,544.0,3.0,2.0
22754,0,0,66,32,12,8874.536655092592,20,69.0,5.0,5.0
22782,5,0,10,7,6,142.51467592592593,9,650.0,2.0,2.0
22800,2,0,1,1,3,8873.66398148148,2,96.0,1.0,2.0
22805,0,0,3,3,3,376.3781134259259,2,1405.0,1.0,2.0
22808,0,0,21,16,7,8873.633877314815,10,217.0,2.0,2.0
22832,9,0,36,29,10,8872.9996875,10,651.0,1.0,2.0
22836,0,0,45,39,10,8872.646423611111,16,209.0,0.0,1.0
22840,0,0,6,3,4,140.81604166666668,5,682.0,2.0,3.0
22842,10,0,45,36,11,8872.450810185184,22,247.0,8.0,2.0
22852,6,0,15,15,7,8872.118935185184,7,103.0,2.0,2.0
22877,14,1,21,17,9,7422.775,14,,0.0,4.0
22879,14,0,91,66,15,8870.05269675926,21,973.0,3.0,2.0
22889,0,0,91,74,14,8869.562974537037,31,799.0,5.0,2.0
22890,3,0,3,1,4,436.4222222222222,6,1668.0,4.0,2.0
22931,0,0,6,5,4,8868.547511574074,4,802.0,2.0,2.0
22943,0,0,6,6,4,8868.467280092593,4,1143.0,2.0,2.0
22954,18,3,15,11,9,196.9979050925926,18,1834.0,5.0,4.0
22958,0,0,28,25,8,8868.423310185186,8,109.0,2.0,2.0
22983,0,0,91,75,14,8868.198125,50,1123.0,27.0,2.0
23014,4,0,6,3,5,185.13347222222225,14,1141.0,9.0,2.0
23017,0,0,10,8,5,8867.680092592593,6,130.0,0.0,2.0
23049,0,0,6,6,4,8867.505555555555,4,571.0,2.0,2.0
23071,0,0,10,10,5,8867.336909722222,5,572.0,1.0,2.0
23104,0,0,10,10,5,8867.061435185185,5,333.0,1.0,2.0
23111,0,0,6,4,4,8866.869537037037,13,216.0,8.0,2.0
23136,0,0,3,3,3,8866.624039351851,3,128.0,2.0,2.0
23150,0,0,10,7,5,8866.529386574073,5,406.0,1.0,6.0
23156,0,0,10,10,5,8866.494421296296,4,83.0,1.0,4.0
23157,5,0,10,6,6,370.0100810185185,5,315.0,13.0,6.0
23159,3,0,3,3,4,8866.480763888889,4,315.0,2.0,4.0
23187,22,1,55,36,13,8866.352546296297,25,2391.0,1.0,2.0
23191,0,0,28,24,8,8866.333356481482,10,740.0,2.0,4.0
23195,4,0,6,4,5,81.48299768518518,7,652.0,0.0,5.0
23209,0,0,21,17,7,8866.212488425926,8,487.0,3.0,2.0
23219,0,0,6,5,4,8866.000358796296,4,392.0,2.0,2.0
23237,0,0,3,3,3,8865.662650462962,2,90.0,7.0,2.0
23240,0,0,28,26,8,8865.6328125,9,91.0,1.0,2.0
23263,0,0,36,19,9,8865.541226851852,13,43.0,1.0,2.0
23265,56,6,91,32,18,1116.9849189814815,69,1051.0,15.0,2.0
23285,0,0,15,14,6,8865.42800925926,8,104.0,1.0,4.0
23289,0,0,10,10,5,8865.385590277778,10,1140.0,5.0,5.0
23302,0,0,15,13,6,8865.297881944445,8,1037.0,7.0,2.0
23304,0,0,1,1,2,8865.285347222221,1,218.0,4.0,2.0
23317,0,0,3,3,3,8865.113981481481,4,801.0,3.0,2.0
23321,0,0,21,14,7,8865.068495370371,12,90.0,7.0,4.0
23323,0,0,6,4,4,8865.062152777778,5,21.0,2.0,2.0
23335,4,0,6,6,5,8864.757569444444,7,767.0,3.0,3.0
23336,30,1,105,70,17,62.272777777777776,33,763.0,7.0,2.0
23341,5,0,10,10,6,8864.67832175926,6,212.0,2.0,1.0
23350,0,0,10,8,5,8864.582916666666,4,172.0,1.0,2.0
23351,0,0,6,4,4,8864.580613425926,5,555.0,2.0,2.0
23352,0,0,6,3,4,69.33092592592592,7,1401.0,5.0,2.0
23353,0,0,3,2,3,5116.975949074074,2,369.0,5.0,2.0
23355,0,0,15,15,6,8864.566273148148,9,47.0,3.0,2.0
23373,8,0,28,21,9,579.0356944444444,10,649.0,3.0,2.0
23374,3,0,3,2,4,8864.496643518518,3,10.0,1.0,2.0
23376,0,0,3,2,3,259.0124537037037,2,1141.0,9.0,2.0
23388,0,0,21,21,7,8864.407627314815,9,460.0,1.0,4.0
23394,1085,465,595,243,66,8193.550011574074,138,0.0,13.0,2.0
23399,0,0,15,14,6,8864.343402777778,6,82.0,2.0,2.0
23400,0,0,15,12,6,8864.33681712963,5,89.0,4.0,2.0
